5_gram,freq
of the * the icc,1
of the * the importance,1
of the * the mca,1
of the * the next,1
of the * the object,1
of the * the obligation,1
of the * the opening,1
of the * the panel,1
of the * the rail,1
of the * the senate,1
of the * there was,1
of the * these contacts,1
of the * they wish,1
of the * this summer,1
of the * three issues,1
of the * through a,1
of the * thus the,1
of the * to all,1
of the * to attend,1
of the * to be,1
of the * to clean,1
of the * to committee,1
of the * to communicate,1
of the * to date,1
of the * to evaluate,1
of the * to give,1
of the * to grow,1
of the * to keep,1
of the * to know,1
of the * to make,1
of the * to new,1
of the * to the,1
of the * to those,1
of the * to use,1
of the * tournament that,1
of the * toxicology program,1
of the * trade and,1
of the * trade balance,1
of the * trade com,1
of the * trade commission,1
of the * tsca section,1
of the * two funds,1
of the * two issues,1
of the * two meetings,1
of the * twoyear study,1
of the * unattended the,1
of the * union delegates,1
of the * unless substantially,1
of the * upon the,1
of the * use act,1
of the * used to,1
of the * validity of,1
of the * virtually all,1
of the * was a,1
of the * was approved,1
of the * was continued,1
of the * was conveyed,1
of the * was devoted,1
of the * was transferred,1
of the * waste exposure,1
of the * waste groundwater,1
of the * waste survey,1
of the * we are,1
of the * we believe,1
of the * we have,1
of the * we need,1
of the * we raise,1
of the * were active,1
of the * were added,1
of the * were congressman,1
of the * were in,1
of the * when he,1
of the * when such,1
of the * where sponsorship,1
of the * which have,1
of the * which will,1
of the * while not,1
of the * white house,1
of the * will be,1
of the * will depend,1
of the * will determine,1
of the * will encourage,1
of the * will examine,1
of the * will gener,1
of the * will have,1
of the * will preside,1
of the * with caveats,1
of the * without are,1
of the * work on,1
of the * working conditions,1
of the * workplace hazardous,1
of the * workplace standard,1
of the * world producers,1
of the * would be,1
of the * would require,1
of the * would then,1
of the * year and,1
of the * year had,1
of the * year through,1
of the * years global,1
of the * york office,1
of their * and committee,1
of their * and training,1
of their * budget proposals,1
of their * case experiences,1
of their * from their,1
of their * in an,1
of their * into the,1
of their * on government,1
of their * on the,1
of their * on us,1
of their * organizations to,1
of their * photolytic reactivity,1
of their * projection more,1
of their * review experiences,1
of their * system remark,1
of their * to be,1
of their * to the,1
of their * water from,1
of their * when an,1
of theoretical * into practical,1
of ther * programmatic elements,1
of these * amendments will,1
of these * among member,1
of these * and adopted,1
of these * and because,1
of these * and other,1
of these * and the,1
of these * are as,1
of these * are charged,1
of these * are e,1
of these * are manifest,1
of these * are shared,1
of these * are spelled,1
of these * as they,1
of these * as well,1
of these * be the,1
of these * can only,1
of these * cma chairman,1
of these * cover the,1
of these * dealt only,1
of these * dealt with,1
of these * for government,1
of these * have displayed,1
of these * in the,1
of these * in we,1
of these * into programs,1
of these * issues we,1
of these * matters patent,1
of these * may have,1
of these * may vary,1
of these * of developing,1
of these * on employees,1
of these * on hand,1
of these * other extra,1
of these * our industrys,1
of these * plants worked,1
of these * senate public,1
of these * six investigative,1
of these * so i,1
of these * system for,1
of these * the independent,1
of these * the same,1
of these * the tax,1
of these * to appropriate,1
of these * was assigned,1
of these * was that,1
of these * we were,1
of these * were acceptable,1
of these * will be,1
of these * worked together,1
of these * would be,1
of these * would guess,1
of these * would have,1
of thirdflag * that have,1
of thirty * been readily,1
of this * a newly,1
of this * all but,1
of this * also requires,1
of this * although preliminary,1
of this * among polyvinyl,1
of this * and all,1
of this * and circumstances,1
of this * and cma,1
of this * and this,1
of this * appear in,1
of this * appears to,1
of this * at the,1
of this * at this,1
of this * do not,1
of this * effort has,1
of this * emc members,1
of this * environmental and,1
of this * epa representatives,1
of this * formed at,1
of this * group was,1
of this * had apparently,1
of this * in the,1
of this * in which,1
of this * is being,1
of this * legislation under,1
of this * of course,1
of this * of perceptions,1
of this * of specialized,1
of this * of the,1
of this * on december,1
of this * on the,1
of this * only about,1
of this * overrun several,1
of this * phenomena this,1
of this * program the,1
of this * report to,1
of this * saudi planning,1
of this * section of,1
of this * sponsored with,1
of this * suggesting that,1
of this * the cabinet,1
of this * the system,1
of this * the united,1
of this * then i,1
of this * three major,1
of this * to agricultural,1
of this * trade barrier,1
of this * was announced,1
of this * was deferred,1
of this * was in,1
of this * was upset,1
of this * were systematically,1
of this * when both,1
of this * which will,1
of this * whose existence,1
of this * will depend,1
of this * will have,1
of this * with the,1
of this * would be,1
of this * year and,1
of this * year the,1
of this * year there,1
of those * and that,1
of those * and the,1
of those * arent so,1
of those * being returned,1
of those * engage in,1
of those * existed before,1
of those * feel that,1
of those * for vice,1
of those * the giant,1
of those * through properly,1
of those * would pay,1
of those * you present,1
of thousands * tons over,1
of three * compounds were,1
of three * gas post,1
of three * one half,1
of three * samples of,1
of three * special programs,1
of threeminute * distributed biweekly,1
of threeminute * features dedicated,1
of time * axchanga for,1
of time * board mem,1
of time * effort on,1
of time * effort to,1
of time * from his,1
of time * the chemical,1
of time * with the,1
of titanium * workers nci,1
of title * for the,1
of title * the code,1
of title * the righttoknow,1
of titles * next year,1
of to * are of,1
of to * one member,1
of to * reporting of,1
of to * roughly to,1
of tons * that expected,1
of tort * are also,1
of tort * cmas state,1
of tort * legislation was,1
of total * decontrol these,1
of total * employment with,1
of total * receipts at,1
of town * or four,1
of toxic * contaminants as,1
of toxic * epa met,1
of toxic * has issued,1
of toxic * in california,1
of toxic * in the,1
of toxic * into the,1
of toxic * since bhopal,1
of toxics * achieved the,1
of trada * in frustration,1
of trade * announced that,1
of trade * are not,1
of trade * before the,1
of trade * cma concerns,1
of trade * incentives and,1
of trade * industry objectives,1
of trade * legislation ahead,1
of trade * not appear,1
of trade * practices subsidies,1
of trade * products will,1
of training * equipment the,1
of training * for chemists,1
of transnational * chemical operations,1
of transp * to grant,1
of transportation * as we,1
of transportation * been attempting,1
of transportation * distribution in,1
of transportation * provided insight,1
of transportation * satisfied that,1
of transportation * through its,1
of transportations * new specifications,1
of treasury * tax reform,1
of treasury * the council,1
of trepidation * to the,1
of truck * currently there,1
of trust * the presidents,1
of tsca * a federal,1
of tsca * a workable,1
of tsca * been given,1
of tsca * epa office,1
of tsca * epa was,1
of tsca * expected to,1
of tsca * is not,1
of tsca * procedures have,1
of tsca * reauthoriation hearings,1
of tsca * reduce unreasonable,1
of tsca * relieve companies,1
of tsca * the chemical,1
of tsca * with mca,1
of tsca * without the,1
of tscas * provisions the,1
of two * and one,1
of two * establish a,1
of two * in the,1
of two * members replaced,1
of two * pharmacokinetics studies,1
of two * studies on,1
of u * companies in,1
of u * petrochemical raw,1
of u * taxpayers required,1
of u * trade law,1
of ul * metallic hose,1
of ultimate * in so,1
of uncertainty * the forecasts,1
of uncommitted * exceeds for,1
of underground * for the,1
of underground * one of,1
of unep * cmas caer,1
of unfair * which as,1
of uniroyal * at the,1
of united * and xmco,1
of unnecessary * cost power,1
of unreasonable * and regulating,1
of unreasonable * this requires,1
of unusual * and particular,1
of up * a tentatively,1
of up * million per,1
of us * exports was,1
of us * good safety,1
of us * in recent,1
of us * manufacturers in,1
of us * on foreign,1
of us * page one,1
of us * policy cma,1
of us * produce intermediate,1
of us * provides no,1
of us * raw materials,1
of us * the letter,1
of us * the us,1
of us * there are,1
of us * we must,1
of use * a chemical,1
of use * their districts,1
of usefulness * sometimes not,1
of using * conservative assumptions,1
of using * realistic methods,1
of using * resource rawmaterials,1
of validity * the courts,1
of value * for money,1
of valueadded * in our,1
of varied * giving great,1
of various * and containers,1
of various * extraction by,1
of various * taxes on,1
of varying * of con,1
of varying * of importance,1
of vendors * electronic legis,1
of vessels * the operation,1
of vetoes * fall aides,1
of view * are serious,1
of viewers * raadars at,1
of views * should encourage,1
of vinyl * and benzene,1
of vinyl * at the,1
of violators * ease the,1
of volatile * compound emissions,1
of votes * democrats were,1
of waiting * after the,1
of was * out of,1
of waste * a reason,1
of waste * of in,1
of waste * repair the,1
of waste * situations under,1
of waste * to dumpsites,1
of waste * treatment already,1
of wastes * as hazardous,1
of wastes * in state,1
of wastes * the hazardous,1
of water * affect groundwater,1
of water * control laws,1
of ways * means committee,1
of ways * means most,1
of ways * which response,1
of weekly * provided epa,1
of wellhead * prices and,1
of what * considered to,1
of what * happening la,1
of what * hope to,1
of what * meant but,1
of what * needed in,1
of what * security costs,1
of what * will ultimately,1
of when * a vessel,1
of when * present it,1
of when * railroads increase,1
of whether * car had,1
of whether * jerseys tax,1
of whether * not to,1
of which * anxious to,1
of which * attached as,1
of which * be our,1
of which * be recovered,1
of which * been considered,1
of which * chemical industry,1
of which * come from,1
of which * detailed at,1
of which * featured a,1
of which * involved chemical,1
of which * likely to,1
of which * occasioned by,1
of which * prohibit rate,1
of which * should be,1
of which * shutin capacity,1
of which * take place,1
of which * the senate,1
of which * was chairman,1
of while * will be,1
of whom * from the,1
of whom * newsletters or,1
of whom * that the,1
of with * all of,1
of withdrawal * and statutes,1
of women * initiated a,1
of womens * on june,1
of womens * us clubs,1
of work * do and,1
of workers * to benzene,1
of workers * workers employed,1
of working * many excellent,1
of workplace * claims into,1
of workplace * in the,1
of workplace * inspection mechanisms,1
of world * declined for,1
of would * be cut,1
of written * from the,1
of written * on agency,1
of yearend * accelerated the,1
of years * a computer,1
of years * and say,1
of years * be at,1
of years * of our,1
of years * oversupply to,1
of yet * has not,1
of yet * senate floor,1
of you * a measure,1
of you * able to,1
of you * consider the,1
of you * mca at,1
of you * probably equally,1
of you * today in,1
of your * experts in,1
of your * leaders should,1
of your * regulation advisory,1
of youth * share with,1
of zddp * rats and,1
of zddps * individual companlas,1
ofccp to * individual charges,1
off by * departure of,1
off conditions * could escalate,1
off could * be in,1
off final * until the,1
off four * attendees and,1
off icers * executives on,1
off members * this situation,1
off on * or restrictions,1
off so * the year,1
off tax * and quell,1
off than * were months,1
off the * floor or,1
off the * large expenditures,1
offagain love * with these,1
offensive to * the line,1
offer a * amendment to,1
offer a * gas issues,1
offer advice * those who,1
offer an * that would,1
offer as * floor amendment,1
offer assistance * members without,1
offer little * no commensurate,1
offer no * resistance to,1
offer significant * investment potential,1
offer the * leadership the,1
offer their * amendments as,1
offered a * that would,1
offered by * among the,1
offered by * interstate pipelines,1
offered by * phil gramm,1
offered by * sam m,1
offered by * slade gorton,1
offered by * taufens committee,1
offered during * postelection session,1
offered for * debate this,1
offered in * for concessions,1
offered no * environmental benefits,1
offered on * senate floor,1
offered soma * observations on,1
offered to * candidates suiting,1
offered to * previous draft,1
offered total * deregulation of,1
offered was * by the,1
offering advanced * the morgan,1
offering as * the safety,1
offering assurances * all due,1
offering his * at that,1
offering member * recommendations on,1
offering proposal * by the,1
offering the * frequent and,1
offers dutyfree * of a,1
offers precious * prospect of,1
offers substantial * to the,1
offica of * assessment and,1
office and * government relations,1
office and * special powers,1
office and * the international,1
office asked * formally for,1
office behind * transportation departments,1
office by * a uniform,1
office committee * postal system,1
office convened * small meeting,1
office copies * available to,1
office decisions * the future,1
office depends * their response,1
office for * treaties cma,1
office for * years are,1
office gao * study will,1
office has * a series,1
office has * created by,1
office has * represented the,1
office of * and the,1
office of * and toxic,1
office of * assessment discussions,1
office of * assessment ota,1
office of * assessment us,1
office of * assessments hazardous,1
office of * chemical industry,1
office of * contract compliance,1
office of * counsel has,1
office of * counsel will,1
office of * general counsel,1
office of * materials when,1
office of * representative announced,1
office of * special representative,1
office of * trade representative,1
office of * united nations,1
office of * united states,1
office on * issues the,1
office represented * association at,1
office represented * the gatt,1
office the * of more,1
office the * of osha,1
office to * a more,1
office to * priority among,1
office to * the merits,1
officeholders for * administration presidentelect,1
officeholders with * capacity to,1
officer of * association and,1
officer of * corporation and,1
officerlevel visit * the labor,1
officers an * to report,1
officers and * and members,1
officers and * number of,1
officers and * of nonprofit,1
officers and * on major,1
officers and * requested that,1
officers are * being trained,1
officers during * and january,1
officers for * areas of,1
officers have * with the,1
officers last * very much,1
officers of * association shall,1
officers tcc * provided the,1
offices are * biomonitoring requirements,1
offices for * interim use,1
offices for * this was,1
offices to * that their,1
official approval * draft procedural,1
official bodies * proposed many,1
official cma * plus two,1
official position * mca advocacy,1
official position * on the,1
official us * to register,1
officially announced * chemtrec would,1
officials and * industry groups,1
officials and * of industry,1
officials are * by opponents,1
officials have * contacted concerning,1
officials in * department of,1
officials in * development of,1
officials industry * and elected,1
officials of * major chemical,1
officials on * matters including,1
officials that * to cite,1
officials the * chemical manufacturers,1
officials to * adjustment plans,1
officials to * more about,1
officials to * the law,1
officials to * their views,1
officials to * up coordinating,1
officials took * including one,1
officials trade * technical societies,1
officials vitw * contamination as,1
officials with * participation by,1
offset and * of periodic,1
offset by * credit will,1
offset in * by more,1
offset solution * the result,1
offset to * truckers because,1
ofhe toxic * legislation many,1
often creates * unfavorable climate,1
often lack * overall and,1
often on * front page,1
often onerous * requirements to,1
often seem * be the,1
often take * form of,1
often than * every twelve,1
often the * sees nothing,1
often they * to programs,1
often too * to get,1
often use * findings of,1
often used * the standards,1
often with * assurances for,1
ofview of * chemical companies,1
oh finally * a community,1
oh would * it were,1
ohio and * attended and,1
ohio and * jersey have,1
ohio and * several othar,1
ohio and * were concerned,1
ohio and * york having,1
ohio bill * funds to,1
ohio chemical * to produce,1
ohio epa * cma to,1
ohio fortunately * was no,1
ohio has * an ordinance,1
ohio manufactures * has filed,1
ohio north * pennsylvania and,1
ohio the * recently released,1
ohsa is * to represent,1
oia activities * possible wendments,1
oic conducted * the third,1
oil and * costs by,1
oil charged * u s,1
oil chemicals * as vice,1
oil companies * one or,1
oil companies * separate into,1
oil distillates * except sng,1
oil equivalent * per day,1
oil excise * and oil,1
oil gas * and electricity,1
oil has * estimated by,1
oil immersed * straightforward minimum,1
oil import * a current,1
oil import * and fefc,1
oil import * as part,1
oil import * proposals and,1
oil import * would be,1
oil in * of a,1
oil industry * for years,1
oil pollution * air and,1
oil price * allocation controls,1
oil prices * would like,1
oil pricing * initial crude,1
oil production * at about,1
oil products * a year,1
oilproducing nations * the us,1
oils the * tank car,1
oivision an * professional to,1
ola members * urged to,1
ola they * participated in,1
old age * under social,1
old and * programs and,1
old friends * national board,1
old gas * for a,1
old gas * from all,1
old gas * not simultaneously,1
old gas * the interstate,1
old hazardous * sices our,1
old one * senate will,1
old sources * types of,1
old with * member companies,1
oleylamine and * the chemical,1
oleylamine manufacturers * cma to,1
oleylamine the * recently completed,1
oli per * increase in,1
olin caseupheld * concept that,1
olive branch * to begin,1
oliver g * federal energy,1
ologic study * by experimental,1
omb and * council on,1
omb and * us trade,1
omb ie * task force,1
omb on * reduction cma,1
ommendations as * nature and,1
ommendations will * received from,1
omnibus trade * can be,1
omnibus trade * is anticipated,1
omnibus trade * leaders of,1
omnibus trade * out of,1
on a * american t,1
on a * baaia opan,1
on a * basis as,1
on a * basis iag,1
on a * basis rather,1
on a * basis we,1
on a * basis where,1
on a * basis without,1
on a * bilateral agreement,1
on a * bill impossible,1
on a * compensation measure,1
on a * congressional resolution,1
on a * current intelli,1
on a * deal of,1
on a * degree of,1
on a * describing the,1
on a * direct basis,1
on a * energy conservation,1
on a * fee basis,1
on a * for getting,1
on a * groundwater policy,1
on a * group of,1
on a * having several,1
on a * mca task,1
on a * n e,1
on a * narrow revenue,1
on a * of issues,1
on a * of legislation,1
on a * of patent,1
on a * of potentially,1
on a * of principlas,1
on a * of projects,1
on a * of regulatory,1
on a * of sources,1
on a * of subjects,1
on a * on june,1
on a * or internship,1
on a * package which,1
on a * paper of,1
on a * paper the,1
on a * piece of,1
on a * price basis,1
on a * program and,1
on a * program originating,1
on a * report on,1
on a * response to,1
on a * rulemaking and,1
on a * schedule established,1
on a * specific to,1
on a * statement regarding,1
on a * subject the,1
on a * superfund floor,1
on a * system for,1
on a * testing consent,1
on a * timely basis,1
on a * to promote,1
on a * variety of,1
on a * weight basis,1
on a * year cycle,1
on abcs * in october,1
on above * prices until,1
on accelerated * publicly when,1
on acid * began in,1
on acid * control legislation,1
on acid * groundwater and,1
on activities * status of,1
on activities * the unep,1
on adjournment * labor day,1
on adoption * the florio,1
on adoption * track basis,1
on advice * pension counsel,1
on advocating * consensus good,1
on agency * and fees,1
on agenda * among the,1
on air * earlier this,1
on air * eightynine members,1
on air * emissions and,1
on air * established in,1
on air * meetings between,1
on air * model validation,1
on air * policy communication,1
on air * product liability,1
on air * water pollution,1
on aithar * talks or,1
on all * cobittee activities,1
on all * from selected,1
on all * industry and,1
on all * new programs,1
on all * of these,1
on all * recommended revisions,1
on all * these regulations,1
on all * vasts issues,1
on allocation * research and,1
on ambassador * investment policy,1
on amending * general pretreatment,1
on an * basis and,1
on an * basis because,1
on an * basis both,1
on an * basis the,1
on an * basis would,1
on an * curiae basis,1
on an * for the,1
on an * high degree,1
on an * million landfill,1
on an * of freshness,1
on an * of of,1
on an * policy and,1
on an * scale the,1
on an * tax should,1
on an * without redundancy,1
on another * before more,1
on another * for firehouse,1
on another * issue state,1
on antitrust * organisation qia,1
on any * for a,1
on any * the comprehensive,1
on april * although a,1
on april * are to,1
on april * cma board,1
on april * day before,1
on april * discuss nci,1
on april * last year,1
on april * moved to,1
on april * panel submitted,1
on april * well received,1
on areas * impact resources,1
on arsenic * oxide glycol,1
on asbestos * radon daughters,1
on assessment * chronic hazards,1
on atmospheric * techniques and,1
on august * a vendor,1
on august * agreed with,1
on august * decided to,1
on august * defeat of,1
on august * october that,1
on august * president bob,1
on august * slade gortons,1
on august * testified before,1
on august * the panels,1
on august * two weeks,1
on australias * law to,1
on balance * industry received,1
on behalf * a special,1
on behalf * both cma,1
on behalf * cma and,1
on behalf * cma socma,1
on behalf * consumers in,1
on behalf * du pont,1
on behalf * each member,1
on behalf * foreign governments,1
on behalf * insured companies,1
on behalf * mca before,1
on behalf * mca in,1
on behalf * mca urging,1
on behalf * mca would,1
on behalf * mr mobley,1
on behalf * the association,1
on behalf * the board,1
on behalf * the executive,1
on behalf * the membership,1
on behalf * the nominating,1
on behalf * the phthalate,1
on behalf * the states,1
on behalf * the superfund,1
on behalf * the us,1
on better * throughout the,1
on bht * to recommend,1
on bilateral * negotiations between,1
on boats * and private,1
on both * and state,1
on both * federal and,1
on budget * began to,1
on burning * wastes in,1
on butyl * phthalate bbp,1
on butyl * phthalate in,1
on by * california air,1
on by * committee indicate,1
on by * signed by,1
on caer * extending our,1
on caer * roland reported,1
on capital * and corporate,1
on capital * in the,1
on capital * industries especially,1
on capitol * and in,1
on carcinogens * and teratogens,1
on cargo * the bilateral,1
on carrier * as was,1
on cbi * to atsac,1
on certain * such as,1
on cescla * be underway,1
on cheaiical * compilation and,1
on chemical * activities to,1
on chemical * activity to,1
on chemical * cutting pending,1
on chemical * issues were,1
on chemical * of proposed,1
on chemical * propriety of,1
on chemicals * chemical referral,1
on chemicals * commerce are,1
on chemicals * copy appended,1
on chemicals * related products,1
on chemtrec * was used,1
on clean * amendments as,1
on clean * inc l,1
on cleaning * inactive hazardous,1
on closer * however the,1
on cma * and actions,1
on cma * companies from,1
on cma * continued partici,1
on cma * facilities and,1
on cma * of the,1
on cma * the electrical,1
on cmas * form and,1
on coirenerce * trade jcct,1
on comments * be received,1
on communications * when senior,1
on communities * opposed to,1
on community * and catastrophe,1
on company * for research,1
on completion * the administrations,1
on concepts * his high,1
on congressional * to come,1
on control * chemical oil,1
on control * etc attached,1
on controlling * of nitrogen,1
on corporate * for compliance,1
on corporate * receipts as,1
on cost * in the,1
on courts * liberties and,1
on creating * hazardous materials,1
on critical * such as,1
on critical * we conducted,1
on current * income of,1
on current * several kinds,1
on current * the chemical,1
on cyclohexanone * present scope,1
on dec * reauthorize the,1
on december * a final,1
on december * cma will,1
on december * committee will,1
on december * environmental protection,1
on december * ferc issues,1
on december * filed comments,1
on december * government filed,1
on december * house of,1
on december * incidents occurred,1
on december * made one,1
on december * member company,1
on december * reagan formally,1
on december * referral center,1
on december * sent a,1
on december * the same,1
on december * us district,1
on depreciation * the alternative,1
on determining * adequacy of,1
on developing * issue positions,1
on developing * permanent standard,1
on developing * proposals for,1
on developing * samaritan advocacy,1
on developing * voluntary test,1
on developments * these areas,1
on diethylene * butyl ether,1
on diethylene * monobutyl ether,1
on diract * such as,1
on directpurchase * will be,1
on disc * a representative,1
on disc * exhibit b,1
on disc * that our,1
on disposal * the principal,1
on domestic * from the,1
on drafting * good samaritan,1
on drafts * state superfund,1
on each * chemical at,1
on each * motor installed,1
on each * phthalate esters,1
on each * waste generator,1
on edb * october as,1
on edb * ppb to,1
on edc * panel has,1
on efas * revisions to,1
on effect * chlorofluorocarbons on,1
on effective * rates in,1
on effective * rates price,1
on efforts * eliminate existing,1
on either * nature of,1
on either * use or,1
on election * has been,1
on election * to the,1
on electrical * met in,1
on emission * and assessments,1
on emission * flow volume,1
on energy * a means,1
on energy * and a,1
on energy * not addressed,1
on energy * of the,1
on energy * seag also,1
on energy * that may,1
on energy * to the,1
on energy * was however,1
on enforcement * the federal,1
on environmental * affeetinq the,1
on environmental * at this,1
on environmental * f byrd,1
on environmental * occupational health,1
on environmental * of the,1
on environmental * regarding superfund,1
on environmental * two meetings,1
on environmental * which reported,1
on eo * april comments,1
on epa * it administrator,1
on epa * rules proposed,1
on epas * air oxidation,1
on epas * and legality,1
on epas * document the,1
on epas * of selected,1
on epas * pollutant list,1
on epas * protection strategy,1
on epas * regulations to,1
on epas * revisions to,1
on epas * standards of,1
on epas * study conducted,1
on epoxy * and to,1
on epoxy * was approved,1
on eresols * catalysts and,1
on erta * tefra legislation,1
on establishing * coatacts within,1
on establishment * clean sites,1
on ethylene * which calls,1
on ethylhexanoic * the rule,1
on every * of the,1
on examples * than completely,1
on exceptions * continue to,1
on existing * and their,1
on existing * are considerably,1
on expanded * in this,1
on expenses * from the,1
on extremely * substances and,1
on factors * as the,1
on families * chemicals see,1
on february * for changes,1
on february * mca headquarters,1
on february * reconfirmation was,1
on february * senator thomas,1
on february * subcommittee staff,1
on february * the committees,1
on february * the local,1
on february * the request,1
on federal * implementation made,1
on final * of the,1
on first * training that,1
on five * including pertochemicals,1
on five * of substan,1
on fixed * low income,1
on food * for the,1
on food * jecfa to,1
on food * to immediately,1
on foreign * and improvement,1
on foreign * in chemicals,1
on foreign * of foreign,1
on foreign * s v,1
on foreign * should be,1
on fossil * synthetic fuels,1
on four * addressing both,1
on four * the ketones,1
on friday * learned that,1
on fronts * states with,1
on full * cost sale,1
on future * freight rate,1
on gas * directly from,1
on gasoline * btu excise,1
on gasoline * lowell p,1
on global * plans and,1
on good * does not,1
on goods * into the,1
on governmental * and to,1
on governmental * of chemicals,1
on grade * companies and,1
on groundwater * and hazardous,1
on h * s including,1
on hand * of may,1
on hays * means would,1
on hazard * and a,1
on hazardous * and solid,1
on hazardous * control are,1
on hazardous * disposal at,1
on hazardous * disposal have,1
on hazardous * during the,1
on hazardous * generated and,1
on hazardous * generated in,1
on hazardous * issues during,1
on hazardous * management in,1
on health * and will,1
on health * compensation programs,1
on health * envlronaantal effects,1
on health * safety issues,1
on health * the energy,1
on health * the environment,1
on her * exhibit n,1
on highhazard * where theyll,1
on highpriced * or us,1
on his * exhibit h,1
on his * exhibit j,1
on his * exhibit p,1
on his * for dealing,1
on his * house floor,1
on his * initiative he,1
on how * address the,1
on how * cure several,1
on how * improve the,1
on hr * dnj to,1
on human * the itc,1
on impact * chemical industry,1
on implementation * the agreement,1
on implementation * the clean,1
on implementing * associations air,1
on important * and safety,1
on important * health safety,1
on imported * domestic crude,1
on importrelated * changing the,1
on imports * gained many,1
on improvements * their second,1
on inactive * abandoned hazardous,1
on inclusion * specified regulatory,1
on increased * rates and,1
on indefinite * escalators in,1
on industrial * rights commonly,1
on industrial * safety and,1
on industrious * in areas,1
on industry * and cmas,1
on industry * company programs,1
on information * house judiciary,1
on innovation * expects to,1
on innovation * in the,1
on inorganic * were filed,1
on inspection * maintenance and,1
on insurance * and customized,1
on insurance * issues and,1
on intellectual * rights and,1
on international * and multinational,1
on international * and treaties,1
on international * national security,1
on international * policy concerning,1
on international * policy to,1
on interstate * marketing affiliates,1
on into * new congress,1
on investigations * oversight had,1
on investment * requirements the,1
on iso * pump standardiza,1
on isophorone * been sub,1
on issues * at the,1
on issues * by gatt,1
on issues * explode statebystate,1
on issues * general interest,1
on issues * make the,1
on issues * the tax,1
on issues * to the,1
on issuing * rule on,1
on itcs * recommendation on,1
on its * liaison with,1
on its * major programs,1
on january * albany new,1
on january * behalf of,1
on january * commissioner of,1
on january * differences in,1
on january * discuss the,1
on january * first activity,1
on january * in new,1
on january * members of,1
on january * nixon submitted,1
on january * part of,1
on january * representative paul,1
on january * risk issues,1
on january * snowed out,1
on january * start what,1
on january * the issue,1
on january * vinylldene chloride,1
on january * we will,1
on joint * several liability,1
on july * cmaapi brief,1
on july * environmental management,1
on july * epa held,1
on july * f baker,1
on july * focussed primarily,1
on july * four subcommittees,1
on july * house judiciary,1
on july * house passed,1
on july * published proposed,1
on july * qa was,1
on july * the us,1
on juna * interagency testing,1
on june * cma members,1
on june * delaying action,1
on june * denver colorado,1
on june * ethylene dibromide,1
on june * hart and,1
on june * held a,1
on june * house by,1
on june * in the,1
on june * preliminary report,1
on june * presented testimony,1
on june * public works,1
on june * receive testimony,1
on june * the appeal,1
on june * the university,1
on june * to his,1
on june * were on,1
on jurisdictional * procedural grounds,1
on just * well we,1
on key * and coordinating,1
on key * including hazard,1
on key * issues eg,1
on labeling * well as,1
on labels * warn about,1
on labor * the senate,1
on land * consisting of,1
on land * finally cma,1
on landfills * disposal of,1
on language * pressure to,1
on lawyer * fees pro,1
on ldcs * endusers to,1
on legislation * be the,1
on legislation * interest to,1
on legislation * on subsequent,1
on legislation * provide tax,1
on legislation * regulation in,1
on legislation * regulations affect,1
on legislation * the utilization,1
on liability * compansation in,1
on liability * compensation for,1
on limitations * restrictions included,1
on line * the end,1
on linking * communication techniques,1
on local * of caer,1
on local * state ordinances,1
on longrange * for the,1
on major * as well,1
on major * on an,1
on major * platforms in,1
on managing * risk in,1
on many * his energy,1
on march * a vote,1
on march * chicago vlth,1
on march * present indications,1
on march * senate approved,1
on march * senate passed,1
on march * to members,1
on march * warning provisions,1
on market * in canada,1
on material * data sheets,1
on matters * to the,1
on may * attempt to,1
on may * bill will,1
on may * bill would,1
on may * c holmer,1
on may * congressional mandate,1
on may * consider the,1
on may * florio introduced,1
on may * hearings were,1
on may * house health,1
on may * may with,1
on may * moved to,1
on may * reagan announced,1
on may * report it,1
on may * senate committee,1
on may * third circuit,1
on may * to assemble,1
on mca * and on,1
on mcb * and pdcb,1
on mda * intends to,1
on me * others in,1
on mechanism * action and,1
on mechanisms * epa management,1
on member * v h,1
on mesityl * mo will,1
on methyl * ketone mik,1
on methyl * ketone mxk,1
on minimum * data and,1
on miscellaneous * measures of,1
on model * investment treaty,1
on modifying * existing amendment,1
on monday * the senate,1
on monday * tuesday january,1
on monitoring * detection systems,1
on most * trade issues,1
on motor * was turned,1
on mr * presentation the,1
on mtn * che congressional,1
on multinational * and the,1
on mutually * state issues,1
on national * council nrc,1
on national * for foreign,1
on national * issues of,1
on national * of interest,1
on national * under new,1
on natural * deregulation the,1
on natural * transmission and,1
on network * recent irancontra,1
on new * existing chemicals,1
on new * in the,1
on new * prohibiting underground,1
on new * reservation laws,1
on new * uruguay mtn,1
on nonattainment * virtually nothing,1
on noneconomic * punitive damages,1
on nontariff * must address,1
on november * filed with,1
on november * interagency testing,1
on november * issued a,1
on november * office of,1
on november * president roland,1
on november * proposed rules,1
on november * review the,1
on numerous * in support,1
on objectives * the advisors,1
on occupational * and health,1
on occupational * slant safety,1
on occupational * which had,1
on ocher * of the,1
on october * bruce w,1
on october * current intelligence,1
on october * e kahnv,1
on october * filed comments,1
on october * foreign tax,1
on october * forum was,1
on october * gaydos health,1
on october * group did,1
on october * his antiinflation,1
on october * house judiciary,1
on october * house public,1
on october * industry representatives,1
on october * mr roland,1
on october * representatives met,1
on october * the epa,1
on oil * been estimated,1
on one * and the,1
on one * two key,1
on only * check signed,1
